username,date,tweet,sentiment,lat,lon,location
rifadilz,"Feb,20","Pemerintahan Pak @jokowi berhasil turunkan angka prevalensi stunting dari 37% jadi 30,8% berkat program nasional perbaikan gizi dan anak 
#JokowiNyataKerjanya #JokowiMemberikanBukti #JokowiOrangnyaBaik #JokowiUpgradeIndonesia #JokowiBukanKaleng2 pic.twitter.com/I3ZuvbXpZY",pos,-0.789275,113.921,Indonesia
djikp,"Feb,18","It's a wrap! Buat yang kepo sama materi paparan narasumber, bisa diunduh di bit.ly/stuntingbangka ya. Terima kasih kepada para undangan Forum Sosialisasi PHBS dalam rangka Penurunan Prevalensi Stunting di Kabupaten Bangka. Semoga ilmunya bisa dipraktekkan ke masyarakat. Cuss~ pic.twitter.com/29VnyB6gdL",pos,0.0,0.0,
InfokomPMK,"Feb,18","Stunting untuk siapa?

Dit Infokom PMK-Kominfo sosialisasi Penurunan prevalensi stunting #sadarstunting di Sungailiat (19/2). Ini penting mengingat negeri sepintu, sedulang (Bangka) mempunya prevalensi sekitar 30an persen (Riskedas, 2013)

Cc @djikp @kemkominfo pic.twitter.com/k2F8uCN7AC",pos,-0.789275,113.921,Indonesia
VictorySitohang,"Feb,16","Sebagai orangtua, saya merasa harus berbagi soal data ini dengan teman-teman semua, khususnya yang tinggal di Jawa Barat.

Penting buat diketahui bahwa tingkat prevalensi stuntingâ€¦ instagram.com/p/Bt8WYDsHDRd/â€¦",pos,-0.789275,113.921,Indonesia
Desty007,"Feb,14","Pd prevalensi Gizi Kurang (Underweigth) perbaikan itu terjadi berturut-turut dari tahun 2013 sebesar 19,6% naik menjadi 17,7% 2018. Prevalensi stunting dari 37,2% turun menjadi 30,8%, dan prevalensi kurus (Wasting) dari 12,1% turun menjadi 10,2% #fightingstunting #cegahstunting",pos,-6.23827,106.976,Kota Bekasi Kota Bekasi Jawa Barat Indonesia
Desty007,"Feb,14","Sebagai contoh provinsi NTT penurunan prevalensi stunting sebanyak 9.1%, hampir 2 % pertahun penurunan, hal ini menunjukkan upaya multisektor yang terkonvergensi pusat dan daerah. 
#cegahstunting #fightingstunting",pos,-6.23827,106.976,Kota Bekasi Kota Bekasi Jawa Barat Indonesia
Desty007,"Feb,14","3. Perbaikan gizi khususnya penurunan prevalensi stunting, serta 
4. Penurunan penyakit menular dan tidak menular.
#cegahstunting #fightingstunting",pos,-6.23827,106.976,Kota Bekasi Kota Bekasi Jawa Barat Indonesia
riyardiarisman,"Feb,14","Penetapan tsb tentunya membuat pemerintah punya cara2 dan upaya yang dilakukan untuk menurunkan prevalensi stunting, sehingga hasilnya cukup memuaskan.. ????

#cegahstunting #fightingstunting pic.twitter.com/OFmGHB7uSF",pos,-0.789275,113.921,Indonesia
ivoniezahra,"Feb,14","Apa saja upaya untuk optimalkan perbaikan gizi yang dilakukan kementrian kesehatan? 
1. Percepatan penurunan angka kematian ibu dan bayi
2. Perbaikan gizi khusus penurunan prevalensi stunting
3.penurunan penyakit menular & tidak menular 
#fightingstunting #cegahstunting",pos,-7.96662,112.633,Malang Kota Malang Jawa Timur Indonesia
hairilhabibi,"Feb,14","upaya kementrian kesehatan dalam program indonesia sehat di fokuskan pada 4 prioritas salah satu nya adalah perbaikan gizi untuk menurunkan prevalensi stunting
#fightingstunting #cegahstunting",pos,-0.789275,113.921,Indonesia
diyansetyaji,"Feb,13","Orang Kristen mending mikirin gimana biar prevalensi stunting dan obesitas bisa turun dalam 5 tahun ke depan.

atau mikirin gimana mengurangi food-waste dan belajar buat go green, plastic and paperless.

Orang Kristen udah kebanyakan jobdesk, ga perlu mikirin agama oranglain",pos,41.1579,-8.62911,Porto Distrik Porto Portugal
notbuzzer,"Feb,13","2. Pada tahun 2014 stunting berada di angka 37% sementara di tahun 2018 berdasarkan Riset Kesehatan Dasar 2018 menyebut prevalensi stunting di Indonesia berada di kisaran 30,8%.#JokowiPeduli",pos,-0.789275,113.921,Indonesia
GeryBowo,"Feb,11","Jokowi juga menyinggung prevalensi stunting yang turun dari 37,1 persen menjadi 30,8 persen. Meski stunting berkurang, ia mengharapkan secara bertahap akan terus menurun sampai batas yang telah ditetapkan oleh WHO sebesar 20 persen.
#RakyatPilihJokowi",pos,-0.789275,113.921,Indonesia
cips_id,"Mar,20",Presentasi kedua dari Ilman terkait hasil awal dari studi terkait stunting di Sumba. Daerah itu dipilih karena Sumba adalah wilayah dengan prevalensi stunting tertinggi di Indonesia.,pos,-6.20876,106.846,Jakarta Daerah Khusus Ibukota Jakarta Indonesia
echadinda1,"Mar,18","#KyaikuKeren Indonesia telah berhasil menurunkan prevalensi stunting sebanyak 7% dalam 5 tahuh. drai 37,2% tahun 2013 menjadi 30.8% tahun 2018

#KHMarufAminBersumpah pic.twitter.com/A4GuPg4FWY",pos,-6.4058199999999985,106.064,Banten Indonesia
dadangrhs,"Mar,18","""Prevalensi stunting di Indonesia per 2018 yaitu 30,8 persen. Artinya kalau anak balita di Indonesia saat ini diperkirakan sebanyak 26 juta, sekitar 4 juta baduta Indonesia mengalami stunting,"" kata Sekretaris Ditjen Kesmas Kemenkes Eni Gustina.

Links:
 m.republika.co.id/amp/pok0nx368?â€¦",pos,-0.789275,113.921,Indonesia
AriestaRiico,"Mar,17","Pemerintah Jokowi Jk berhasil menurunkan prevalensi stunting sebanyak 7% dalam 5 thn. Dari 37.2% (2013) menjadi 30.8% (2018) Kami akan lanjutkan apa yang sudah berjalan dalam 5 th kedepan..
#KyaikuKeren
@KHMarufAmin_ pic.twitter.com/Wi9ByIKp0Q",pos,-6.20876,106.846,Jakarta Daerah Khusus Ibukota Jakarta Indonesia
ArizonaStp,"Mar,17","Indonesia sudah berhasil menurunkan prevalensi stunting sebanyak 7% dalam 5 tahun
#KyaikuKeren
@arena_zee
@BebiAgustin
@Cintakiel5
@BacotAjeLu
@auraanisa9
@Tanianiaaa10
@Galuh_kancil pic.twitter.com/evMcbHRVDJ",pos,-0.7399399999999999,100.8,Sumatera Barat Indonesia
teddyavr,"Mar,17","Baik, terima kasih info nya.Tapi apakah Jampersal benar dilakukan hanya mulai tahun 2013? menurut RISKESDAS Prevalensi Stunting pada Anak di Indonesia mengalami fluktuasiÂ  dari Â 36.6% (2007), kemudian menurun 35.6% (2010) dan naik kembali 37.2% (2013).Â Tbtb ngedrop di tahun 2014 pic.twitter.com/mgOMWc0IoV",pos,-0.789275,113.921,Indonesia
cegahstunting,"Mar,17","Nah, kalau bicara tentang data prevalensi stunting. Sobat segar bisa mengacu pada Riset Kesehatan Dasar (Riskesdas) yang dikeluarkan oleh @KemenkesRI setiap 5 tahun sekali. Jadi, yang dibandingkan itu tahun 2013 dan 2018 ya. #DebatCawapres2019",pos,-0.789275,113.921,Indonesia
HaloKBR,"Mar,17",[2/2] #CekFakta Prevalensi stunting sdh mencapai target yg diharapkan pada RPJMN thn 2019 yaitu 32% walaupun blm mencapai target yg ditetapkan oleh WHO sebesar 20%. #DebatCawapres2019,pos,-6.20876,106.846,Jakarta Daerah Khusus Ibukota Jakarta Indonesia
crishnady,"Mar,04","Gencarnya Presiden @jokowi mengkampanyekan gerakan pencegahan dan penanganan stunting. Sebab saat ini prevalensi stunting bayi berusia di bawah lima tahun (balita) Indonesia pada 2018 sebesar 30,8%. #JokowiNyataKeranya #JokowiOrangBaik #SDMPremium gesuri.id/pemilu/keberanâ€¦",pos,-7.00515,110.438,Semarang Kota Semarang Jawa Tengah Indonesia
KSPgoid,"Mar,03","13. â€œItu artinya pemerintah Aceh menyelamatkan 18 ribu balita dari stunting,â€ ungkap Brian. Meski demikian, Aceh tetap harus bekerja keras karena berada di peringkat ketiga prevalensi stunting tertinggi di Indonesia di bawah Nusa Tenggara Timur dan Sulawesi Barat #CegahStunting pic.twitter.com/upzA4msjP6",pos,-0.789275,113.921,Indonesia
KSPgoid,"Mar,03","12. Secara khusus, Brian Sriprahastuti dari KSP memberikan apresiasi karena dalam lima tahun pemerintah provinsi Aceh mampu menurunkan prevalensi stunting dari 41,5% di 2013 menjadi 37,3% pada 2018 #CegahStunting pic.twitter.com/cNAjNrheaF",pos,-0.789275,113.921,Indonesia
KSPgoid,"Mar,03","6. Menjadi perhatian juga karena prevalensi stunting/kerdil balita Indonesia ini terbesar kedua di kawasan Asia Tenggara di bawah Laos yang mencapai 43,8% #CegahStunting pic.twitter.com/bOy5OGMNiR",pos,-0.789275,113.921,Indonesia
cendananews,"Apr,26",DPMD Kaltim Siap Bantu Turunkan PrevalensiÂ Stunting cendananews.com/2019/04/dpmd-kâ€¦ pic.twitter.com/rViIEIO07s,pos,-0.789275,113.921,Indonesia
tani_suara,"Apr,16","Prevalensi Stunting Langkat 23,20% Tahun Lalu
suaratani.com/news/indeks/prâ€¦",pos,-0.789275,113.921,Indonesia
portaltegalkota,"Apr,04",Dirjen Informasi dan Komunikasi Kemenkominfo RI menggelar Forum Sosialisasi Bantuan Pangan Non Tunai Dlm.Rangka Penurunan Prevalensi Stunting di Ruang Adipura Kota Tegal bersama Kominfo Kota Tegal #KemalaJateng pic.twitter.com/INxEcVZOwl,pos,-6.8797,109.126,Tegal Kota Tegal Jawa Tengah Indonesia
cips_id,"Apr,01","#CIPSPolicyPaper terbaru berjudul â€œMengurangi Stunting Melalui Reformasi   Perdagangan: Analisis Harga Pangan dan Prevalensi Stunting di Indonesiaâ€ dapat diunduh di bit.ly/cips-foodtradeâ€¦
#CIPS #CIPSResearch #stunting #pangan #indonesia #penelitian #policypaper",pos,-6.20876,106.846,Jakarta Daerah Khusus Ibukota Jakarta Indonesia
alvinna23,"May,28","Harapannya sih usaha pemenuhan akses terhadap nutrisi yang cukup ini mampu memenuhi target pencegahan 0 New Stunting di tahun 2023, dan status prevalensi stunting menurun menjadi di bawah 20% pada tahun 2024 #AksiNutrisiGenerasiMaju",pos,-6.91746,107.619,Bandung Kota Bandung Jawa Barat Indonesia
jpnncom,"May,17","Sebuah penelitian uji coba intervensi gizi spesifik di Desa Bayumundu, Kabupaten Pandeglang, Banten, memberikan harapan baru dalam mengatasi prevalensi stunting pada anak usia di bawah dua tahun. #stunting m.jpnn.com/amp/news/uji-câ€¦",pos,-0.789275,113.921,Indonesia
ridhosamudera,"May,09","7.Di sektor lain, KEMENKES mnctat prevalensi stunting balita di Indonesia pd 2018 mncpai 30,8%. artinya 1 dari 3 ank balita mengalami stunting/gagal tumbuh krn krgnya asupan protein dan gizi. Bgmn bisa Indonesia mewujudkan Generasi Emas 2045 jika SDM kita tdk tumbuh dengan baik?",pos,-0.789275,113.921,Indonesia
kemenkopmk,"May,09","Sementara dalam bidang kesehatan dijelaskan Menko PMK, pd thn 2013 prevalensi stunting di Indonesia adl 37,2% & telah tjd penurunan pd thn 2018 mjd 30,8%. Menurutnya Stunting disebabkan oleh Faktor Multi Dimensi. Intervensi paling menentukan pada 1.000 Hari Pertama Kehidupan.",pos,-6.20876,106.846,Jakarta Daerah Khusus Ibukota Jakarta Indonesia
NasirJaliBonang,"Jun,24","NGANTRI ACARA Pemberantasan Stunting, ayo selfi mari kita bantu pemerintah 
Sukseskan GenBest (Generasi Bersih dan Sehat) dalam Rangka Penurunan Prevalensi Stunting. Selasa 25 Juni 2019 di Balai BKPP Demak.
Semangatâ€¦ instagram.com/p/BzHWO_pA1m8/â€¦",pos,-6.8921600000000005,110.638,Demak Kecamatan Demak Kabupaten Demak Jawa Tengah Indonesia
Fayyazmumtazkw,"Jun,20","Forum Sosialisasi GENBEST .
'Generasi Bersih dan Sehat' .
Dalam Rangka Penurunan Prevalensi Stunting 2019, bersama KEMENKOMINFO RI .
.
@genbestid
@kemenkominfo
@diskominfoindramayu .
.
#genbest #genbestindramayu #sadarstunting #genbeststunting #kominfo #kemkominfo #indonesiaseha pic.twitter.com/V3GuJbg4lv",pos,-0.789275,113.921,Indonesia
InfokomPMK,"Jul,29","Kegiatan ini terlaksana berkat kerjasama dengan Dinas Kominfo mengkampanyekan Perilaku Hiduo Bersih dan Sehat (PHBS) untuk menurunkan prevalensi stunting.

#infokomPMK #genbest #sadarstunting pic.twitter.com/chTP1G6Ie2",pos,-0.789275,113.921,Indonesia
GPRindonesia,"Jul,29","Dit @InfokomPMK Dan @genbestid menyambangi Kota #Mbay utk kampanye Penurunan prevalensi #stunting bagi remaja putri, komunitas Dan pemdes dari 10 desa.

Pemerintah bekerja keras menurunkan stunting dengan intervensi gizi maupun non gizi pic.twitter.com/gkqZ3RATEH",pos,-6.18051,106.828,Jakarta Pusat Kota Jakarta Pusat Daerah Khusus Ibukota Jakarta Indonesia
CPHI_Unud,"Jul,09","#SurveiStunting #Gianyar
Hari ini tim @CPHI_Unud memberikan pelatihan pengukuran antopometri bagi para enumerator yang akan bertugas pada kegiatan survei faktor risiko kejadian stunting dan validasi data prevalensi stunting. @KemenkesRI @DitGizi pic.twitter.com/1LoHZjbzdd",pos,-8.67046,115.213,Kota Denpasar Kota Denpasar Bali Indonesia
kominfosumenep,"Jul,03","â€œTernyata, program yang dilakukan membuahkan hasil, sebab berdasarkan data Prevalensi Stunting di Kabupaten Sumenep, terjadi penurunan 18,2 persen dari tahun 2013 sebesar 52,5 persen, dan pada tahun 2018 menjadi 34,3 persenâ€ 
sumenepkab.go.id/berita/baca/peâ€¦ pic.twitter.com/meEy0U4YyE",pos,-7.0095600000000005,113.858,Sumenep Dalem Anyar Bangselok Kotasumenep Kabupaten Sumenep Jawa Timur Indonesia
Cinere_Info,"Jul,02",#News: Program Pos Ceting Milik Kader PKK Depok Bantu Turunkan Prevalensi Stunting ift.tt/2XGDQc1,pos,-6.33609,106.788,Kecamatan Cinere Kota Depok Jawa Barat Indonesia
kominfo_klt,"Jul,02","Selamat pagi #sobatbersinar
Kemarin, Kementerian Komunikasi dan Informatika menyelenggarakan Forum Sosialisasi GENBEST (Generasi Bersih dan Sehat) dalam Rangka Penurunan Prevalensi Stunting 2019 bertempat di Hotel Galuh Prambanan Klaten (2/7). pic.twitter.com/ZR2GT0I2HR",pos,-7.73997,110.665,Klaten Kabupaten Klaten Jawa Tengah Indonesia
DiskominfoNtn,"Aug,28",Intervensi Percepatan Penurunan Prevalensi Stunting natunakab.go.id/intervensi-perâ€¦,pos,4.0,108.25,Kabupaten Natuna Seleman Bunguran Timur Laut Kabupaten Natuna Kepulauan Riau Indonesia
InfokomPMK,"Aug,27",Halo dari Natuna! Dit. Infokom Sosial lagi ada Forum Dialog Bansos (BPNT/PKH) dalam Rangka Intervensi Percepatan Penurunan Prevalensi Stunting nih. Pesertanya ibu-ibu KPM penerima PKH di Natuna.#infokomPMK #SadarStunting pic.twitter.com/V2n5amaq8X,pos,-0.789275,113.921,Indonesia
WikiDPR1,"Aug,26","#Paripurna164 Sri Mulyani, Menkeu : menanggapi pandangan F-PKS terkait prevalensi stunting di Indonesia, dpt kami jelaskan bhw Pemerintah telah melakukan berbagai langkah utk meningkatkan kualitas gizi masyarakat...",pos,-0.789275,113.921,Indonesia
BORNEONEWS,"Aug,22","Keberhasilan Penurunan Prevalensi Stunting Harus Dimulai dari Tingkat Daerah

borneonews.co.id/berita/135562-â€¦",pos,-1.6814900000000002,113.382,Kalimantan Tengah Indonesia
BORNEONEWS,"Aug,22","Kementerian Kominfo: Kapuas Termasuk 60 Kabupaten Prioritas Prevalensi Stunting
borneonews.co.id/berita/135557-â€¦",pos,-1.6814900000000002,113.382,Kalimantan Tengah Indonesia
BORNEONEWS,"Aug,22","Kementerian Kominfo Kampanyekan Penurunan Prevalensi Stunting di KapuasÂ 

borneonews.co.id/berita/135532-â€¦",pos,-1.6814900000000002,113.382,Kalimantan Tengah Indonesia
djikp,"Aug,20","Halo dari Kotawaringin Timur (Kotim), Kalteng. Dit. #InfokomPMK punya event Forum Dialog Bansos (BPNT/PKH) dalam rangka Intervensi Percepatan Penurunan Prevalensi Stunting nih. Pesertanya Keluarga Penerima Manfaat yg terdaftar di Program Keluarga Harapan (PKH) milik @KemensosRI. pic.twitter.com/ztNpgNb07n",pos,0.0,0.0,
BanyumasDinkes,"Aug,09","Pertemuan Lintas Sektoral dan Lintas Program Tingkat Kabupaten Dalam Upaya Percepatan Penurunan Prevalensi ""Stunting"" Di Kab. Banyumas

#BanyumasBebasStunting #KesehatanAnakdanBalita #kesehatanibuhamilâ€¦ instagram.com/p/B09cav3A3pB/â€¦",pos,-7.423089999999998,109.218,Kecamatan Purwokerto Barat Kabupaten Banyumas Jawa Tengah Indonesia
djikp,"Sep,19",Selamat siang dari Kab. Purwakarta #SobatKom! Hari ini sdg berlangsung Forum Dialog Bantuan Sosial (BPNT/PKH) dalam Rangka Intervensi Percepatan Penurunan Prevalensi Stunting di Bale Yudhistira. #infokompmk,pos,0.0,0.0,
ratihtv,"Sep,19","Tahun 2019, Prevalensi Stunting di Kebumen 19,20% youtu.be/z5RwuQeVAU4 lewat @YouTube",pos,0.0,0.0,
BloraLppl,"Sep,13",Direktur Utama LPPL Radio Gagak Rimang Blora menjadi Moderator dalam Forum Dialog Bantuan Sosial Dalam Rangka Intervensi Percepatan Penurunan Prevalensi Stunting yang diselenggarakan Direktorat Jenderal Informasiâ€¦ instagram.com/p/B2V6r-FHcQr/â€¦,pos,-7.0122399999999985,111.38,Kabupaten Blora Jawa Tengah Indonesia
DinkominfoBlora,"Sep,12","Intervensi Percepatan Penurunan Prevalensi Stunting, Kominfo Gelar Forum Dialog
blorakab.go.id/index.php/publâ€¦",pos,-7.0122399999999985,111.38,Kabupaten Blora Jawa Tengah Indonesia
InfokomPMK,"Sep,12",Direktorat IKPMK @djikp hari ini (13/9/2019) sedang menyelenggarakan Forum Dialog Bantuan Sosial (PKH/BPNT) dalam Rangka Intervensi Percepatan Penurunan Prevalensi Stunting di Pendopo Rumah Dinas Bupati Blora. pic.twitter.com/CMGj7D0b7x,pos,-0.789275,113.921,Indonesia
BappedaBlora,"Sep,12","Bupati Blora Bapak Djoko Nugroho membuka Forum Dialog Bantuan Sosial Program Keluarga Harapan (PKH) dalam rangka Intervensi Percepatan Penurunan Prevalensi Stunting di Pendopo Bupati, Jum'at (13/9/2019). pic.twitter.com/uS68pyvHev",pos,-6.969130000000002,111.419,Blora Kecamatan Blora Kabupaten Blora Jawa Tengah Indonesia
CPHI_Unud,"Sep,05","#StuntingGianyar 
Tanggal 05 September 2019 Tim @CPHI_Unud Melakukan pertemuan Validasi Data Prevalensi Stunting & Faktor Risiko Kejadian Stunting bersama berbagi OPD lintas sektor sampai pada Kepala Desa.....
cphi-unud.org/news-events/peâ€¦ pic.twitter.com/pzekr76zCH",pos,-8.67046,115.213,Kota Denpasar Kota Denpasar Bali Indonesia
rmoljabar,"Sep,05","Disdik Siap Bersinergi Tekan Prevalensi Stunting #RMOLJabar #KlikRMOLID #RepublikMerdeka
rmoljabar.com/read/2019/09/0â€¦",pos,-6.91746,107.619,Bandung Kota Bandung Jawa Barat Indonesia
ditjenkesmas,"Sep,02","Pelaksanaan Rakorpop ini bertujuan untuk menguatkan koordinasi, implementasi serta komitmen Pusat, Propinsi dan Kab/kota pada program prioritas Kesmas untuk menurunkan AKI, AKB, prevalensi stunting dan wasting
#DukungGERMAS pic.twitter.com/BCoYsqAgEm",pos,-6.26149,106.811,Jakarta Selatan Kota Jakarta Selatan Daerah Khusus Ibukota Jakarta Indonesia
KimPasopati,"Oct,28","Kemkominfo Gelar Forum Pendidikan Karakter Pancasila dalam Penurunan Prevalensi Stunting di Kota Madiun

MADIUN â€“ Dalam rangka meningkatkan upaya penurunan prevalensi stunting di Indonesia, Kementrian Komunikasi danâ€¦ instagram.com/p/B4KNi4pAdKp/â€¦",pos,-7.6310600000000015,111.53,Madiun Kota Madiun Jawa Timur Indonesia
TabloidBintang,"Oct,24",Data terkini Dinas Kesehatan Kabupaten Tangerang menyebut prevalensi stunting atau gagal tumbuh meningkat hingga 40 persen pada anak usia 2 tahun zpr.io/tqPcq,pos,-0.789275,113.921,Indonesia
KimAnyelir,"Oct,24","Forum Pendidikan Karakter Pancasila

Bertemakan Implementasi Nilai-nilai Pancasila dalam penurunan Prevalensi Stunting, Direktorat Jenderal Informasi dan Komunikasi Publik Kementrian Komunikasi dan Informatika RIâ€¦ instagram.com/p/B4BqdRkAKEb/â€¦",pos,-7.6310600000000015,111.53,Madiun Kota Madiun Jawa Timur Indonesia
BappenasRI,"Oct,22","#SahabatPembangunan, pencegahan stunting (kekerdilan) menjadi salah satu prioritas pemerintah Indonesia. Yuk terus upayakan penurunan prevalensi stunting dengan cek kehamilan berkala dan perilaku hidup sehat! ???????????????????????? #BersamaIndonesiaMaju pic.twitter.com/e4vBeG1ggP",pos,-6.20068,106.834,No.2 Jalan Pangeran Diponegoro 6 4 Menteng Kecamatan Menteng Kota Jakarta Pusat Daerah Khusus Ibukota Jakarta Indonesia 10310
detikcom,"Oct,18","Turunnya angka prevalensi stunting di tahun 2019 membuat peringkat stunting Indonesia ada di level menengah. Tanda pemerintah serius menangani stunting. #Stunting #Kemenkes #NilaMoeloek

via @detikHealth health.detik.com/berita-detikheâ€¦",pos,-6.20876,106.846,Jakarta Daerah Khusus Ibukota Jakarta Indonesia
djikp,"Oct,18","Upaya penurunan prevalensi stunting ini juga tak lepas dari program bansos yg juga ditujukan utk mengurangi kemiskinan. Ada KIP, PKH, dan KIS. Soal KIS, terima kasih banyak utk kamu semua yg bayar iuran tepat waktu. Ini sangat membantu. #MajuBer5ama pic.twitter.com/JRbTzUJiCv",pos,0.0,0.0,
kominfosumenep,"Oct,15","""Berdasarkan Riset Kesehatan Dasar (Riskesdas) tahun 2018 menunjukkan penurunan prevalensi stunting Balita di tingkat nasional sebesar 6,4 persen selama periode 5 tahun, yaitu dari 37,2 persen pada tahun 2013 menjadi 30,8 persen pada tahun 2018"" 
.
sumenepkab.go.id/berita/baca/ceâ€¦ pic.twitter.com/oaS0ZrpT1F",pos,-7.0095600000000005,113.858,Sumenep Dalem Anyar Bangselok Kotasumenep Kabupaten Sumenep Jawa Timur Indonesia
PemkabSubang,"Oct,08",Prevalensi Stunting di Kabupaten Subang termasuk pada kondisi tertinggi di Jawa Barat. Untuk ituÂ ayo cegah stunting... instagram.com/p/B3XLBabHa0k/â€¦,pos,-6.57154,107.762,2 Jalan Dewi Sartika Soklat Kecamatan Subang Kabupaten Subang Jawa Barat Indonesia 41215
Campaign_ID,"Oct,07",Menurut World Health Organization (WHO) Indonesia menempati posisi ketiga sebagai Negara dengan angka prevalensi stunting tertinggi di Asia pada 2017.,pos,-0.789275,113.921,Indonesia
Sukriyendi567,"Nov,22","#JokowiMembangunDesa
Konvergensi Stunting untuk masa depan anak bangsa yang lebih cerdas & sehat
@Jokowi
@EkoSandjojo
@anwsanusi
@taufikmadjid71
@fachrilabalado",pos,0.7152649999999999,124.464,Kabupaten Bolaang Mongondow Timur Sulawesi Utara Indonesia
1UsmanHakim,"Nov,21","Konvergensi stunting bersama Dana Desa, maksimalkan potensi Desa #JokowiMembangunDesa #TPPISulteng #TPPITolitoli @jokowi @EkoSandjojo @anwsanusi @taufikmadjid71 @fachrilabalado pic.twitter.com/qGADOwZ3UO",pos,1.05684,120.819,Tolitoli Panasakan Baolan Kabupaten Toli-Toli Sulawesi Tengah Indonesia
twit_heriadi,"01,Nov,18",Melalui Rembuk Stunting Desa dihasilkan kegiatan konvergensi Stunting dan adanya komitmen desa dalam penanganan Stunting #p3mpidsulbar #bersamacegahstunting pic.twitter.com/zlRu7Ajzhk,pos,-1.17609,119.36,Pasangkayu Kabupaten Mamuju Utara Sulawesi Barat Indonesia
